Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Desired_Savings_Percentage,Desired_Savings,Disposable_Income,Potential_Savings_Groceries,Potential_Savings_Transport,Potential_Savings_Eating_Out,Potential_Savings_Entertainment,Potential_Savings_Utilities,Potential_Savings_Healthcare,Potential_Savings_Education,Potential_Savings_Miscellaneous,Occupation_Label,Total_Expense,Total_Potential_Savings,Effective_Income,Overspending,Predicted_Expense
29405,44,3,3,0,8821,1666,921,4385,2269,1063,1316,2062,1067,1626,563,8,2526,3640,856,262,92,77,397,4,63,32,,25759,3566,6166,True,25061.377860464385
57708,59,4,0,1,11541,0,2013,8366,3323,1892,2755,2498,1747,3212,1071,10,6287,19284,2352,922,497,579,501,53,140,152,,38418,10392,25571,True,40987.69357351228
91228,21,2,1,2,13684,9601,2334,11905,4925,3435,4381,6566,3614,7352,1240,12,11677,22185,3348,1458,466,471,1698,151,21,276,,69037,15778,33862,True,70401.81413471847
46873,21,1,2,1,9374,8619,1884,4711,3160,1162,1859,3197,1746,2956,600,14,6853,7599,503,641,76,274,653,59,77,73,,39268,4712,14452,True,37335.21149660389
30249,25,2,1,1,6049,0,1362,3367,1941,1019,669,2282,1385,1887,779,8,2666,9502,449,332,137,180,443,43,82,47,,20740,3426,12168,True,21406.26585688291
10503,23,4,1,2,1575,0,429,1415,748,213,374,837,434,783,289,7,839,3401,272,51,18,61,50,11,22,61,,7097,1092,4240,True,6457.887182837465
12795,42,4,1,2,1919,1991,623,1509,782,331,490,638,434,1054,324,5,766,2696,186,233,73,145,155,20,51,83,,10095,1892,3462,True,9464.063054557164
23500,44,3,3,1,4700,3179,1156,3018,1342,756,1145,1134,1021,1381,569,5,1200,4094,409,90,150,313,335,4,51,163,,19401,3030,5294,True,19406.07351910828
18422,64,2,0,0,5526,3183,753,1893,1335,918,755,841,834,1791,311,8,277,277,510,292,105,40,183,2,49,63,,18140,2488,554,True,17361.380633352535
25832,57,1,2,0,7749,4529,1094,3291,1674,591,811,1333,1115,1446,592,6,1601,1601,975,403,175,146,362,28,41,53,,24225,4366,3202,True,23189.834680445903
31390,37,3,2,2,4708,4364,936,3364,2351,628,780,1273,1135,2724,367,7,2341,8754,386,158,162,99,203,16,14,54,,22630,2184,11095,True,23531.30212797935
45830,44,3,2,2,6874,4425,978,4824,2340,1333,1362,2736,1549,2939,769,13,6038,15695,762,685,345,339,738,44,74,75,,30129,6124,21733,True,31047.992719324222
28354,24,2,1,1,5670,0,1297,3529,1507,916,1074,1159,1211,2068,727,5,1682,9192,329,187,266,93,144,53,57,141,,19158,2540,10874,True,20344.23384641873
44274,40,2,0,0,13282,0,1799,5563,2725,1726,1393,2025,1906,3957,550,12,5615,9342,342,426,407,233,209,66,2,73,,34926,3516,14957,True,34292.71933796391
31587,37,3,2,1,6317,5751,1546,4581,1890,1335,1101,2029,1072,2376,332,9,2968,3252,351,154,195,118,465,2,54,24,,28330,2726,6220,True,27356.14174041631
6176,51,3,0,1,1235,0,123,923,317,192,260,387,271,614,144,5,366,1706,102,71,39,38,45,13,0,24,,4466,664,2072,True,3300.602843044184
14150,46,3,3,0,4245,0,586,1491,822,661,606,785,656,779,323,5,808,3190,169,232,148,150,231,18,19,71,,10954,2076,3998,True,10386.860915554947
26733,61,0,2,2,4010,0,749,3095,1722,698,1221,1138,970,0,321,9,2603,12805,665,206,72,257,247,0,0,56,,13924,3006,15408,False,14975.324645495606
11398,22,3,3,0,3419,1168,379,1559,811,486,445,899,556,819,262,7,589,589,122,69,121,27,68,6,35,37,,10803,970,1178,True,9561.928721131459
48479,44,4,2,1,9695,0,1626,6441,2779,1854,1366,2591,2348,4577,1359,12,6169,13838,1288,778,522,113,298,12,5,196,,34636,6424,20007,True,35277.10391602064
102084,29,1,1,1,20416,7754,2150,10621,7574,4157,2563,5688,4628,10181,1397,15,16268,24947,2644,826,427,581,893,206,4,321,,77129,11804,41215,True,76406.11375648422
79535,34,1,2,2,11930,10649,3623,8187,6009,1624,3576,6353,3089,5190,1040,14,11674,18260,892,1420,291,694,1274,109,60,195,,61270,9870,29934,True,60701.64569384449
25290,54,2,2,1,5058,0,572,3053,1460,1209,990,1705,1082,2142,310,5,1500,7703,461,218,140,163,462,8,72,22,,17581,3092,9203,True,18286.895520451348
98867,51,3,0,0,29660,0,4803,12342,6139,2365,3138,5117,4306,8070,2824,10,10742,20098,2366,1192,598,712,1012,37,284,206,,78764,12814,30840,True,80890.82192147757
33788,47,1,1,1,6757,2117,1254,4345,2668,786,905,2226,1051,1713,656,8,2731,9305,1135,377,159,50,317,33,14,123,,24478,4416,12036,True,25139.300794505958
22908,53,1,1,0,6872,0,646,3022,1563,860,599,1361,850,1325,276,9,2100,5530,493,256,71,111,348,26,48,45,,17374,2796,7630,True,16789.672818590272
18365,23,4,3,1,3673,0,719,2279,1152,674,664,739,623,1546,438,5,986,5854,622,304,134,139,164,6,9,60,,12507,2876,6840,True,12920.477970204269
23552,49,4,2,1,4710,1923,1126,3200,1648,652,710,1422,929,1450,385,8,1891,5392,648,211,39,128,264,13,42,68,,18155,2826,7283,True,18104.740402308667
21991,49,0,2,1,4398,0,954,2327,1360,621,705,1473,1011,0,517,8,1882,8621,476,77,140,110,97,45,0,130,,13366,2150,10503,True,13562.031611869903
34381,26,0,0,1,6876,0,858,4713,2741,1341,1691,2180,1148,0,909,6,2355,11920,633,183,321,251,278,13,0,268,,22457,3894,14275,True,24008.1798017748
34112,39,1,2,0,10233,6042,999,4467,1737,832,1507,2686,1079,1757,685,6,2082,2083,826,497,203,332,784,3,25,34,,32024,5408,4165,True,31328.116670796084
30073,27,2,0,0,9021,0,699,3021,1627,777,1480,1792,1500,1981,810,8,2668,7359,595,202,152,312,316,41,85,41,,22708,3488,10027,True,22804.136241380187
42552,46,1,1,1,8510,4791,1784,5258,3114,1193,1654,2137,2017,2946,741,13,5949,8401,1227,295,247,351,227,78,2,212,,34145,5278,14350,True,32777.44807407286
77766,28,2,2,1,15553,0,2024,9143,5786,3885,1728,3866,3148,5163,890,10,8160,26576,1857,689,398,152,448,84,10,152,,51186,7580,34736,True,55380.88951932687
64125,45,1,3,1,12825,0,2716,7225,4235,2762,1640,4565,2646,5410,933,10,6946,19162,1034,656,156,161,450,45,4,260,,44957,5532,26108,True,47083.12906436047
9145,19,4,0,2,1371,1127,219,939,538,183,386,419,400,793,273,6,592,2491,172,49,12,43,101,7,18,67,,6648,938,3083,True,5870.004658943536
3888,38,3,1,1,777,0,166,578,277,87,180,218,139,385,82,6,271,994,44,57,15,42,47,4,1,5,,2889,430,1265,True,1468.6259297562015
63348,48,1,0,1,12669,0,2244,7220,3510,1539,1520,4050,2706,3486,848,14,8945,23551,530,1051,260,162,1053,70,131,151,,39792,6816,32496,True,41514.84703171351
10051,58,0,2,1,2010,1314,453,1235,574,370,428,723,464,0,227,7,719,2247,198,73,51,37,66,7,0,63,,7798,990,2966,True,6400.025607282712
25062,34,2,1,2,3759,3106,891,2624,1847,851,524,1389,995,2476,639,5,1430,5956,183,356,111,93,123,33,92,144,,19101,2270,7386,True,19408.392901538773
11764,44,2,1,2,1764,0,323,1645,833,416,359,763,483,994,204,5,668,3976,491,234,109,40,142,22,28,12,,7784,2156,4644,True,7240.957352788613
7096,47,1,3,1,1419,0,286,718,470,209,183,472,259,682,90,7,521,2303,131,94,60,19,98,6,7,25,,4788,880,2824,True,3483.7215088261046
46264,58,2,1,1,9252,0,1342,5991,2551,1137,1016,2168,2254,2920,463,10,4985,17165,1006,674,200,159,183,104,93,132,,29094,5102,22150,True,31067.329620992536
55065,25,0,2,1,11013,4553,1253,6268,4144,1629,2295,2414,2045,0,1596,11,6261,17850,1253,814,91,502,509,55,0,427,,37210,7302,24111,True,38790.19341758662
18915,54,4,0,0,5674,0,847,2218,986,871,628,1454,790,1609,392,8,1613,3442,554,207,110,81,80,23,6,97,,15469,2316,5055,True,14803.670216395589
3774,22,3,1,1,754,0,158,476,263,132,122,224,148,221,80,8,314,1191,57,27,35,29,12,3,5,12,,2578,360,1505,True,1183.0902049968295
19379,43,3,2,0,5813,0,420,2392,1404,690,950,1275,594,1288,545,7,1429,4004,650,266,172,132,87,27,34,92,,15371,2920,5433,True,14905.93284695752
41043,23,2,3,0,12313,0,1962,4947,2409,1641,1248,1893,1263,3289,927,10,4396,9146,983,292,425,122,381,39,57,151,,31892,4900,13542,True,31908.691032037237
9189,33,1,0,1,1837,0,239,1206,672,198,268,535,454,675,125,7,644,2974,247,144,30,49,121,18,2,9,,6209,1240,3618,True,5140.984243380229
34739,18,2,3,2,5210,0,1469,4426,1764,941,1099,1647,1518,2152,740,5,2015,13767,521,207,165,84,471,2,83,87,,20966,3240,15782,True,23524.55754178467
29634,26,0,3,1,5926,0,612,3454,2312,690,741,1250,1376,0,765,8,2393,12504,249,369,91,122,190,29,0,79,,17126,2258,14897,True,18480.964718314794
47685,38,1,1,2,7152,8936,1638,5218,2928,1362,1385,3646,2188,3315,919,12,6061,8992,1232,629,361,378,579,42,42,263,,38687,7052,15053,True,37741.21281185569
33011,24,4,0,1,6602,0,914,3558,2481,679,1387,2097,1009,2611,543,8,2892,11126,519,408,165,145,149,29,13,72,,21881,3000,14018,True,23227.730487358884
13773,60,0,1,2,2066,2091,504,1402,820,663,606,793,479,0,352,7,1049,3992,162,150,96,173,216,3,0,39,,9776,1678,5041,True,8831.886718459915
78136,32,4,3,1,15627,0,2196,9552,5563,3838,2615,5755,3460,4346,1158,11,9348,24022,2316,792,233,514,1442,3,203,147,,54110,11300,33370,True,57029.72145232935
26426,41,1,2,2,3964,3902,922,2873,1771,1144,990,1582,1225,2004,355,9,2634,5689,589,364,96,284,169,25,92,42,,20732,3322,8323,True,20040.83247768353
29351,22,4,0,1,5870,0,596,4229,1862,1168,1383,1286,1340,2264,479,7,2215,8868,621,508,230,362,310,42,76,113,,20477,4524,11083,True,21499.688679703566
14219,55,0,3,2,2132,2495,671,1722,1133,445,370,1029,531,0,199,5,732,3486,170,212,105,46,305,4,0,31,,10727,1746,4218,True,9922.47797414163
21043,46,0,1,2,3156,0,931,2763,1555,636,782,1261,933,0,567,7,1671,8452,821,209,182,224,160,26,0,100,,12584,3444,10123,True,12834.71241894122
14781,63,2,3,1,2956,0,306,1708,796,675,354,839,575,1051,371,9,1389,5145,476,90,171,59,90,11,11,59,,9631,1934,6534,True,9042.65226278077
26123,63,1,1,0,7837,3957,1295,2951,2071,626,783,1815,1263,2258,448,7,815,815,800,598,139,100,355,20,64,66,,25304,4284,1630,True,24660.682968148576
117985,28,3,2,2,17697,0,5644,16613,7560,5042,2524,7501,4984,9563,2984,15,18373,37869,4104,2171,1438,643,853,90,365,860,,80112,21048,56242,True,82479.43351016627
10010,21,3,2,1,2002,682,398,1185,691,474,244,644,365,677,103,8,813,2541,202,181,90,53,154,11,5,16,,7465,1424,3354,True,6468.116704097609
8251,27,4,1,2,1237,0,262,864,441,195,214,619,265,544,207,5,485,3397,91,72,19,33,73,3,20,37,,4848,696,3882,True,4316.4607214088755
97332,51,3,2,1,19466,0,4527,11307,7749,2221,2307,5709,4150,9584,2429,11,10936,27878,1401,1505,216,514,1032,93,220,440,,69449,10842,38814,True,73340.2866529027
25374,21,3,2,0,7612,0,1160,2688,1631,1201,671,1305,1108,1737,436,6,1551,5820,360,327,220,174,125,7,62,91,,19549,2732,7371,True,19886.246860012412
17565,27,0,1,0,5269,0,573,2163,1120,668,531,924,847,0,268,9,1595,5197,127,169,175,108,131,38,0,33,,12363,1562,6792,True,11609.47398506684
68932,50,0,1,1,13786,0,2836,7901,4065,2942,2048,5388,2561,0,1325,10,7528,26075,573,567,656,313,1490,83,0,206,,42852,7776,33603,True,46529.24895219892
18480,63,0,1,0,5544,0,818,2606,1138,713,500,767,805,0,323,9,1717,5263,138,311,152,123,174,16,0,48,,13214,1924,6980,True,12414.904582160452
129283,35,3,3,1,25856,13047,5756,13350,9430,5882,3874,7835,3927,7696,1892,23,30731,30731,1367,2677,397,733,536,171,240,379,,98545,13000,61462,True,90660.17206960634
51600,29,4,3,1,10320,0,2539,7700,2724,2552,1039,3664,1652,4042,585,13,7015,14779,2052,581,538,251,391,43,52,66,,36817,7948,21794,True,37296.068429012215
20305,40,1,3,1,4061,2153,893,2838,1184,734,783,1442,663,1254,556,6,1395,3738,198,265,65,164,111,9,20,39,,16561,1742,5133,True,15874.5871716426
168518,61,2,1,2,25277,0,6175,22467,10159,7742,5464,12916,6366,16277,1697,24,41235,53974,3281,850,2067,425,1549,281,332,493,,114540,18556,95209,True,107364.88974691492
18478,42,4,0,0,5543,2787,815,1896,1063,790,658,1401,869,999,419,6,1181,1233,551,94,40,103,338,35,38,86,,17240,2570,2414,True,16306.043837005524
54318,54,0,1,1,10863,0,1578,8093,3064,2541,1863,4315,1837,0,1474,13,7457,18687,2370,174,430,96,815,57,0,360,,35628,8604,26144,True,36460.097743233724
38115,21,4,3,1,7623,0,1044,5261,3047,1672,1429,1960,1400,2006,730,6,2591,11938,289,398,207,414,107,39,19,57,,26172,3060,14529,True,28298.50731817523
84994,30,1,0,2,12749,0,2454,10418,6330,1733,3765,4572,3966,4847,2090,14,12725,32064,2573,1288,480,362,1050,130,144,362,,52924,12778,44789,True,55516.709983095556
104627,35,0,3,0,31388,16298,3800,14798,5915,5036,4486,7108,4722,0,1963,22,9108,9108,3220,1223,1239,511,571,83,0,464,,95514,14622,18216,True,96045.16980496392
30778,46,1,2,1,6155,0,1159,3598,2366,1256,1140,1552,1419,1726,895,5,1766,9508,850,294,235,134,241,27,58,256,,21266,4190,11274,True,22492.878745416067
16419,61,2,3,2,2462,0,486,1977,1015,348,483,1100,798,1025,224,8,1458,6496,139,256,54,46,203,27,32,64,,9918,1642,7954,True,9739.627827676914
43344,47,4,0,1,8668,5785,1493,5790,2270,980,2095,2783,1775,3571,1243,11,4885,6887,296,430,168,593,582,15,144,127,,36453,4710,11772,True,35900.252892357326
17444,55,2,2,2,2616,0,650,2548,1183,503,368,1020,647,963,328,7,1350,6611,752,98,124,33,104,8,46,23,,10826,2376,7961,True,10833.60254076801
150190,45,3,3,2,22528,0,4253,21923,9901,7294,3785,7387,5889,13158,2284,15,23313,51782,4931,1643,1830,919,644,173,279,602,,98402,22042,75095,True,102855.18599087157
33462,24,4,1,2,5019,3680,726,3741,2132,902,1604,1730,1643,2923,741,8,2677,8616,692,179,112,168,470,61,74,203,,24841,3918,11293,True,25729.509295113843
22397,41,3,0,1,4479,0,518,2958,1242,917,811,1644,806,2230,404,8,1917,6382,511,357,233,140,174,10,23,101,,16009,3098,8299,True,16003.507417416738
34776,58,1,1,1,6955,0,1334,5015,2532,840,1249,2496,1557,2815,624,6,2327,9353,1066,264,44,91,608,37,89,79,,25417,4556,11680,True,26447.982479880244
10211,27,3,1,0,3063,0,486,1074,669,230,384,448,412,802,219,9,993,2419,138,67,46,44,89,17,8,52,,7787,922,3412,True,6634.342481098083
13789,54,1,3,0,4136,2501,460,1507,1029,511,347,659,461,1268,221,8,684,684,408,210,37,26,67,14,30,38,,13100,1660,1368,True,11699.937089601886
78376,44,2,2,0,23513,0,2763,10918,4370,2659,1750,3888,3594,6260,902,11,8986,17755,1385,273,503,340,351,131,40,228,,60617,6502,26741,True,61945.754019397646
17737,38,0,0,0,5321,0,376,2272,1406,803,451,862,786,0,261,5,1013,5195,366,150,117,102,117,32,0,72,,12538,1912,6208,True,12216.367233628112
12983,53,2,2,0,3895,1729,630,1334,911,581,387,852,612,1171,386,6,490,490,324,264,150,24,89,17,53,20,,12488,1882,980,True,11250.66091634377
46086,60,3,0,0,13825,0,2108,5840,2980,2286,2133,2108,2120,4566,754,12,5840,7361,1591,243,153,630,283,6,77,60,,38720,6086,13201,True,37633.22820722619
77459,46,1,2,0,23237,0,2683,11314,5629,3420,3779,3620,3614,5780,1193,13,10749,13185,625,1242,800,795,702,78,247,271,,64269,9520,23934,True,62924.306889749874
53322,24,3,0,0,15996,0,2477,5819,3621,2511,1538,3847,1945,3410,1082,13,7360,11070,1442,734,186,370,611,80,6,60,,42246,6978,18430,True,41510.128403325725
66555,30,0,0,0,19966,0,2203,6883,4173,2482,2943,4488,2285,0,1936,14,9713,19191,1296,259,475,570,640,40,0,412,,47359,7384,28904,True,47494.19692315375
16375,62,4,3,1,3275,0,552,2412,1200,702,422,727,519,1083,312,7,1297,5166,242,292,139,120,95,10,15,89,,11204,2004,6463,True,11041.9574518702
9619,40,4,2,2,1442,1669,389,1144,578,333,425,575,381,616,275,5,501,1785,230,154,96,111,121,3,8,15,,7827,1476,2286,True,6948.327385878651
99709,42,4,3,2,14956,0,2961,13841,5062,3016,3775,4192,3711,8981,1899,11,11647,37312,2706,1184,525,1083,1085,87,193,128,,62394,13982,48959,True,68485.20618346825
23174,58,3,2,2,3476,4381,1076,3020,1709,752,1068,1658,979,1505,339,9,2191,3207,265,188,80,253,198,19,27,99,,19963,2258,5398,True,18968.736806881927
24545,62,4,1,1,4909,0,648,2684,1447,662,577,1624,750,1998,651,6,1544,8591,489,206,121,132,317,10,3,166,,15950,2888,10135,True,17038.406580649054
86812,30,1,2,0,26043,0,4238,9556,5928,3979,3023,4191,3219,5459,992,14,12670,20178,736,1103,1184,649,841,139,214,153,,66628,10038,32848,True,66310.62221395862
46813,54,0,3,1,9362,5310,2238,6419,3595,1524,1568,1876,1726,0,933,12,5851,12258,1298,946,136,136,217,58,0,113,,34551,5808,18109,True,34408.315188758745
43202,47,2,0,1,8640,0,1312,5690,2496,1317,1686,3085,2052,2413,1080,12,5587,13426,1218,169,278,230,400,11,99,218,,29771,5246,19013,True,30135.16887058332
169558,43,1,2,1,33911,0,6751,17082,13024,8226,4332,6950,6377,11336,3278,24,40722,58286,2864,1369,416,1276,946,6,81,698,,111267,15312,99008,True,105551.49894783624
17928,29,0,0,2,2689,1678,625,2236,993,429,859,1374,545,0,431,7,1361,6064,468,218,110,182,107,14,0,50,,11859,2298,7425,True,11525.76862277413
63021,18,2,2,0,18906,0,2365,9197,3622,2066,2365,3179,2198,3822,1687,14,8878,13608,2240,463,381,699,655,32,88,101,,49407,9318,22486,True,48736.567788439614
31399,35,4,3,1,6279,3322,790,3976,2097,1536,1550,1667,1047,2238,541,6,2063,6351,415,539,292,117,345,24,64,140,,25043,3872,8414,True,25652.838470584033
37191,38,2,1,1,7438,2321,1579,3771,2454,1176,766,2255,1636,3135,1063,5,2229,9592,377,441,148,136,159,7,57,240,,27594,3130,11821,True,29060.662453185116
101897,41,3,1,2,15284,0,3598,12682,7791,4425,2333,5476,3929,6520,2557,24,25296,37298,2031,1838,255,511,1606,169,170,527,,64595,14214,62594,True,60589.04825626919
45036,34,3,1,0,13510,4618,1041,4605,2572,1815,2170,2276,1472,4259,817,11,5297,5875,841,389,328,315,209,34,169,229,,39155,5028,11172,True,38039.948866555336
46147,59,4,0,0,13844,0,2029,5659,3636,1498,1385,2516,1622,2419,626,11,5367,10909,398,405,373,374,414,30,112,98,,35234,4408,16276,True,35541.55655832263
70753,26,4,3,1,14150,8911,3329,9683,4773,3360,1594,5400,2170,6517,2056,10,7750,8805,2533,582,261,315,357,94,132,581,,61943,9710,16555,True,61623.40350915208
22403,57,1,2,2,3360,1812,452,2387,1542,990,1037,1429,781,1516,429,9,2029,6663,531,139,259,272,347,28,24,86,,15735,3372,8692,True,15459.78801061188
15330,45,1,3,0,4599,0,677,1794,772,313,677,698,460,1380,340,9,1405,3614,447,140,40,93,171,8,17,79,,11710,1990,5019,True,10645.362369665532
13005,32,3,2,1,2601,0,481,1429,1038,394,428,787,533,1066,187,5,743,4055,115,163,36,89,147,22,27,39,,8944,1276,4798,True,8584.060299383116
6222,30,0,1,0,1866,477,133,744,375,167,152,338,299,0,183,7,438,1482,55,70,41,37,64,12,0,27,,4734,612,1920,True,3113.887213650356
155424,45,1,0,0,46627,15161,5186,16704,10030,3883,5842,8260,4672,13453,4319,22,21282,21282,4834,2346,750,1742,1927,97,88,566,,134137,24700,42564,True,132316.6078661975
12411,34,0,1,1,2482,808,402,1409,636,340,303,823,552,0,183,7,881,4469,115,118,67,32,219,3,0,36,,7938,1180,5350,True,7172.113897579904
25133,26,3,0,1,5026,3115,647,2682,1613,827,745,1667,993,1602,699,7,1872,5510,655,341,234,70,233,36,70,195,,19616,3668,7382,True,19616.49552877923
24040,38,1,3,2,3606,0,740,2899,1267,710,1113,1765,1019,1264,538,7,1794,9114,395,281,200,60,273,20,43,150,,14921,2844,10908,True,15580.452136848628
38364,47,0,3,1,7672,0,1346,4740,3030,1832,1584,1927,1725,0,706,9,3755,13797,1405,190,429,380,269,79,0,204,,24562,5912,17552,True,25810.636739388345
57615,28,0,0,1,11523,8372,2101,7452,4334,1244,2450,3419,2127,0,1271,13,7730,13316,709,1008,306,332,431,0,0,111,,44293,5794,21046,True,43781.4946930954
59714,47,1,3,0,17914,0,1455,8230,4267,1779,1527,4181,2260,3072,1408,12,7195,13617,477,966,236,424,331,36,36,260,,46093,5532,20812,True,46300.67489835693
18816,53,4,1,0,5644,2601,707,1979,1245,637,419,1347,774,943,474,9,1774,2040,271,142,110,90,313,31,6,113,,16770,2152,3814,True,15619.043871683334
26245,42,2,3,1,5249,2415,727,3765,1935,655,708,1154,931,1367,750,6,1789,6584,304,131,88,132,304,40,66,149,,19656,2428,8373,True,19932.04303969048
37609,24,4,0,0,11282,6735,936,5076,2076,959,1536,2283,1324,3737,815,9,844,844,1286,548,204,283,146,37,23,217,,36759,5488,1688,True,37276.903296796154
24587,37,2,2,0,7376,0,735,2591,1315,569,1139,1947,928,2395,387,8,2090,5200,595,167,126,155,514,17,43,64,,19382,3362,7290,True,18970.010505039154
108535,52,0,3,1,21707,7212,4244,12913,5487,4773,3954,4551,3552,0,1524,17,18513,38613,3633,587,397,669,1283,58,0,348,,69917,13950,57126,True,71350.78930885693
44432,27,1,3,2,6664,0,2167,5283,2889,908,1941,2206,1679,3259,1270,12,5554,16162,1000,219,237,402,502,6,151,360,,28266,5754,21716,True,29338.9429340636
54006,52,3,1,0,16201,0,2416,7302,3814,2357,1918,2654,2452,5345,1424,11,6019,8118,1212,791,143,133,611,101,47,292,,45883,6660,14137,True,45398.538090243936
50983,18,1,0,1,10196,2561,2343,5480,3043,2043,2265,3655,1592,3746,927,11,6115,13127,835,668,496,399,992,10,174,153,,37851,7454,19242,True,38172.49315546255
76705,31,4,1,0,23011,5382,2032,7906,3889,3147,3742,5576,3652,4975,1054,12,9353,12334,2068,546,441,793,610,63,22,112,,64366,9310,21687,True,64165.86375849863
34674,62,2,2,0,10402,0,1173,3510,1803,1491,779,2034,1432,1944,786,5,1754,9315,671,405,110,229,250,2,72,166,,25354,3810,11069,True,26910.965904609333
10630,22,1,2,2,1594,1685,354,1524,581,240,217,507,470,928,317,5,629,2207,339,83,17,36,95,17,26,62,,8417,1350,2836,True,7268.3244999853905
41303,57,2,3,1,8260,0,1396,5408,2621,1009,2025,2472,1615,3813,490,13,5502,12189,1032,423,206,154,171,10,162,119,,29109,4554,17691,True,29079.95200998369
17816,61,4,3,0,5344,2998,463,1799,1120,651,857,1176,843,1781,463,7,315,315,236,94,128,43,211,15,0,113,,17495,1680,630,True,16905.596874447754
19654,55,4,2,2,2948,3242,890,2886,1063,479,469,1009,818,1209,341,6,1291,4295,605,229,141,108,119,10,27,25,,15354,2528,5586,True,15197.742755934643
47956,51,1,3,1,9591,0,1436,5055,3567,1465,2029,2125,2147,4571,1061,13,6658,14904,537,544,260,201,252,18,198,241,,33047,4502,21562,True,33192.849862091665
80787,41,3,2,1,16157,0,2765,11102,5607,3157,3112,4781,3750,4088,1816,14,12070,24447,2531,609,642,521,615,38,136,531,,56335,11246,36517,True,57395.27772465351
30514,21,3,1,1,6102,0,942,4355,1950,638,1012,1708,1161,2006,352,6,2109,10284,557,451,146,168,153,57,87,94,,20226,3426,12393,True,21648.09419063779
38407,44,2,1,0,11522,0,1168,5088,2758,1386,1261,2952,1817,3392,432,7,2709,6627,704,555,89,270,579,10,164,96,,31776,4934,9336,True,32195.626433700036
117093,22,1,1,1,23418,0,4498,12124,9255,3543,3767,6984,4765,7891,1773,21,25166,39070,950,1688,822,729,1872,168,213,138,,78018,13160,64236,True,75360.90621102162
36372,60,0,1,0,10911,0,1810,4667,1882,1416,1447,2255,1299,0,935,6,2366,9744,1348,509,312,273,334,9,0,232,,26622,6034,12110,True,27708.330901631223
